,HS DE Kitchen-Emergency (kW),HS DG Gym (kW),HS Plugload DBH (kW),HS DL Lighting (kW),HS MSWB (kW),HS PBA AHU1-4 (kW),HS M1 Chillers (kW)
2018-01-01 22:30:00,53.52187,44.41912,8.610376,16.21387,155.6265,3.74172,0.0
2018-01-01 22:40:00,,,,,,,
2018-01-01 22:45:00,58.90236,43.78622,9.45964,16.81425,152.6802,3.656209,0.0
2018-01-01 22:50:00,,,,,,,
2018-01-01 23:00:00,50.7326,41.97572,9.101007,19.33028,164.0344,3.726171,0.0
2018-01-01 23:10:00,,,,,,,
2018-01-01 23:15:00,57.68172,43.84246,9.281929,17.14196,154.4211,3.636544,0.0
2018-01-01 23:20:00,,,,,,,
2018-01-01 23:30:00,44.4669,42.33881,9.265208,19.78292,158.6128,3.645499,0.0
2018-01-01 23:40:00,,,,,,,
2018-01-01 23:45:00,45.62766,42.99961,9.007518,16.33993,155.1306,3.636367,0.0
2018-01-01 23:50:00,,,,,,,
2018-01-02 00:00:00,49.37011,43.14456,7.794084,18.26036,159.424,3.657566,0.0
2018-01-02 00:10:00,,,,,,,
2018-01-02 00:15:00,51.05925,45.15953,8.395463,15.94036,159.0144,3.669286,0.0
2018-01-02 00:20:00,,,,,,,
2018-01-02 00:30:00,49.4799,44.95804,9.417613,17.06654,173.774,3.614359,0.0
2018-01-02 00:40:00,,,,,,,
2018-01-02 00:45:00,45.66127,30.99945,9.106471,16.53312,143.491,3.641899,0.0
2018-01-02 00:50:00,,,,,,,
2018-01-02 01:00:00,52.86284,29.48983,9.322792,15.97442,143.919,3.63361,0.0
2018-01-02 01:10:00,,,,,,,
2018-01-02 01:15:00,47.4173,31.14272,8.972971,17.09659,140.1195,3.682509,0.0
2018-01-02 01:20:00,,,,,,,
2018-01-02 01:30:00,48.63818,30.286,8.630791,21.20054,155.9563,3.67244,0.0
2018-01-02 01:40:00,,,,,,,
2018-01-02 01:45:00,46.52455,31.30515,9.14322,17.0075,143.2183,3.627446,0.0
2018-01-02 01:50:00,,,,,,,
2018-01-02 02:00:00,55.70289,31.62146,9.384449,17.58936,154.2893,3.69234,0.0
2018-01-02 02:10:00,,,,,,,
2018-01-02 02:15:00,50.93552,29.91529,9.437488,21.85023,149.3958,3.657448,0.0
2018-01-02 02:20:00,,,,,,,
2018-01-02 02:30:00,55.00997,30.36957,9.553406,15.31495,154.0904,3.644917,0.0
2018-01-02 02:40:00,,,,,,,
2018-01-02 02:45:00,47.89443,30.67013,8.41893,17.26443,168.8008,3.675307,0.0
2018-01-02 02:50:00,,,,,,,
2018-01-02 03:00:00,55.45024,30.87836,9.132197,21.71357,171.6236,3.683428,0.0
2018-01-02 03:10:00,,,,,,,
2018-01-02 03:15:00,48.91206,31.03074,8.909721,16.15745,150.0837,3.651444,0.0
2018-01-02 03:20:00,,,,,,,
2018-01-02 03:30:00,58.44711,30.88528,9.103014,18.17506,162.0795,3.722258,0.0
2018-01-02 03:40:00,,,,,,,
2018-01-02 03:45:00,47.71667,30.49297,8.937657,18.72961,144.6938,3.664776,0.0
2018-01-02 03:50:00,,,,,,,
2018-01-02 04:00:00,56.65614,30.98402,9.530403,16.55264,158.0205,3.655812,0.0
2018-01-02 04:10:00,,,,,,,
2018-01-02 04:15:00,45.91093,31.1112,9.39466,17.74429,142.6066,3.678933,0.0
2018-01-02 04:20:00,,,,,,,
2018-01-02 04:30:00,61.96824,31.26835,9.730721,17.812,181.6292,3.644589,0.0
2018-01-02 04:40:00,,,,,,,
2018-01-02 04:45:00,49.28453,30.63365,10.3426,24.98745,161.4582,3.695612,0.0
2018-01-02 04:50:00,,,,,,,
2018-01-02 05:00:00,57.28188,31.5829,9.495316,23.40733,161.6125,3.681547,0.0
2018-01-02 05:10:00,,,,,,,
2018-01-02 05:15:00,57.99016,31.48636,9.398092,26.24974,188.6304,8.423172,0.0
2018-01-02 05:20:00,,,,,,,
2018-01-02 05:30:00,60.74646,29.63947,10.1422,24.77088,186.6986,8.41366,0.0
2018-01-02 05:40:00,,,,,,,
2018-01-02 05:45:00,62.1385,78.14289,9.727473,28.79077,249.8489,10.10348,0.0
2018-01-02 05:50:00,,,,,,,
2018-01-02 06:00:00,77.52372,86.02673,9.314123,34.87139,267.0363,10.08138,0.0
2018-01-02 06:10:00,,,,,,,
2018-01-02 06:15:00,88.08643,82.09911,12.89979,63.95361,312.8412,9.912148,0.0
2018-01-02 06:20:00,,,,,,,
2018-01-02 06:30:00,76.87406,79.16626,12.62759,55.18751,287.7967,9.947588,0.0
2018-01-02 06:40:00,,,,,,,
2018-01-02 06:45:00,78.38052,85.35403,12.21294,54.81644,302.6139,9.934932,0.0
2018-01-02 06:50:00,,,,,,,
2018-01-02 07:00:00,81.44787,90.47929,17.75638,67.71274,326.4361,16.80735,0.0
2018-01-02 07:10:00,,,,,,,
2018-01-02 07:15:00,81.29008,80.81647,23.36981,83.61691,333.4357,16.59226,0.0
2018-01-02 07:20:00,,,,,,,
2018-01-02 07:30:00,87.95696,80.8378,33.37675,96.99343,362.696,16.73358,0.0
2018-01-02 07:40:00,,,,,,,
2018-01-02 07:45:00,80.72237,94.36082,43.11692,123.6489,412.0763,19.54249,0.0
2018-01-02 07:50:00,,,,,,,
2018-01-02 08:00:00,87.33526,92.01183,44.98907,128.2168,419.5497,19.52316,0.0
2018-01-02 08:10:00,,,,,,,
2018-01-02 08:15:00,100.7724,92.99402,47.70953,123.3353,436.1004,16.1396,0.0
2018-01-02 08:20:00,,,,,,,
2018-01-02 08:30:00,95.36727,93.81727,49.27217,128.5035,435.9539,20.02815,0.0
2018-01-02 08:40:00,,,,,,,
2018-01-02 08:45:00,98.39785,89.20803,45.68095,134.4327,431.9938,19.20904,0.0
2018-01-02 08:50:00,,,,,,,
2018-01-02 09:00:00,97.44321,96.38927,46.71416,135.9839,443.7466,19.72991,0.0
2018-01-02 09:10:00,,,,,,,
2018-01-02 09:15:00,98.88791,92.10191,46.70768,133.1608,444.8559,19.3684,0.0
2018-01-02 09:20:00,,,,,,,
2018-01-02 09:30:00,89.48002,91.72161,48.79343,131.83,456.5557,18.9641,0.0
2018-01-02 09:40:00,,,,,,,
2018-01-02 09:45:00,89.65835,92.98548,51.16739,132.2084,469.5084,19.77441,0.0
2018-01-02 09:50:00,,,,,,,
2018-01-02 10:00:00,87.20447,93.05583,47.41188,131.4648,451.0655,19.65885,0.0
2018-01-02 10:10:00,,,,,,,
2018-01-02 10:15:00,85.7624,94.31306,47.04076,133.7721,460.3122,20.05478,0.0
2018-01-02 10:20:00,,,,,,,
2018-01-02 10:30:00,93.61996,95.52154,47.56715,134.2949,468.9995,20.07493,0.0
2018-01-02 10:40:00,,,,,,,
2018-01-02 10:45:00,87.88154,89.56304,46.80703,139.11,446.6643,19.74729,0.0
2018-01-02 10:50:00,,,,,,,
2018-01-02 11:00:00,91.96207,135.0994,46.80508,124.1449,487.2975,20.02771,0.0
2018-01-02 11:10:00,,,,,,,
2018-01-02 11:15:00,89.56184,117.6447,45.91164,137.5502,494.1849,19.77881,0.0
2018-01-02 11:20:00,,,,,,,
2018-01-02 11:30:00,85.33909,118.115,50.49257,131.4082,476.9789,19.80125,0.0
2018-01-02 11:40:00,,,,,,,
2018-01-02 11:45:00,87.00565,117.6352,52.4859,135.7899,484.8861,19.55508,0.0
2018-01-02 11:50:00,,,,,,,
2018-01-02 12:00:00,87.63534,114.562,55.64487,124.9992,475.6701,19.7097,0.0
2018-01-02 12:10:00,,,,,,,
2018-01-02 12:15:00,89.84418,114.6674,50.83939,126.0662,487.6361,19.5488,0.0
2018-01-02 12:20:00,,,,,,,
2018-01-02 12:30:00,89.58337,117.9202,47.59356,138.826,485.2635,19.6046,0.0
2018-01-02 12:40:00,,,,,,,
2018-01-02 12:45:00,86.26923,107.881,45.48004,130.4248,451.2777,20.27136,0.0
2018-01-02 12:50:00,,,,,,,
2018-01-02 13:00:00,93.24306,110.3384,44.02843,123.7956,454.3295,20.86401,0.0
2018-01-02 13:10:00,,,,,,,
2018-01-02 13:15:00,97.63947,118.4038,46.10625,121.3471,476.6116,20.7045,0.0
2018-01-02 13:20:00,,,,,,,
2018-01-02 13:30:00,88.6625,116.8366,47.08117,127.1352,476.4355,20.84152,0.0
2018-01-02 13:40:00,,,,,,,
2018-01-02 13:45:00,86.64371,118.3277,49.33536,130.3407,458.0733,20.88946,0.0
2018-01-02 13:50:00,,,,,,,
2018-01-02 14:00:00,119.6441,114.5874,46.6808,111.7821,469.5479,20.33117,0.0
2018-01-02 14:10:00,,,,,,,
2018-01-02 14:15:00,84.80025,119.9883,43.39869,108.326,451.8722,20.81962,0.0
2018-01-02 14:20:00,,,,,,,
2018-01-02 14:30:00,89.09747,112.244,42.05336,100.9621,418.9052,20.36983,0.0
2018-01-02 14:40:00,,,,,,,
2018-01-02 14:45:00,83.39374,110.753,39.64426,81.40705,388.8017,20.56673,0.0
2018-01-02 14:50:00,,,,,,,
2018-01-02 15:00:00,86.78484,110.8087,36.85647,76.12196,388.0812,20.7843,0.0
2018-01-02 15:10:00,,,,,,,
2018-01-02 15:15:00,83.56877,51.401,27.01028,53.82214,296.421,8.646854,0.0
2018-01-02 15:20:00,,,,,,,
2018-01-02 15:30:00,98.11288,47.79359,26.47787,47.54309,285.0903,8.71917,0.0
2018-01-02 15:40:00,,,,,,,
2018-01-02 15:45:00,86.01517,47.95241,23.03708,41.1756,261.1254,9.531928,0.0
2018-01-02 15:50:00,,,,,,,
2018-01-02 16:00:00,92.87951,49.19075,23.2745,39.97327,269.4706,8.750108,0.0
2018-01-02 16:10:00,,,,,,,
2018-01-02 16:15:00,72.51273,38.60508,22.02219,36.11719,240.7459,11.73967,0.0
2018-01-02 16:20:00,,,,,,,
2018-01-02 16:30:00,85.84173,35.6319,21.75052,39.47097,270.3047,15.69663,0.0
2018-01-02 16:40:00,,,,,,,
2018-01-02 16:45:00,77.46654,43.86201,22.06268,37.15124,251.6852,15.95532,0.0
2018-01-02 16:50:00,,,,,,,
2018-01-02 17:00:00,83.63809,48.67096,22.55757,35.53872,262.3602,15.8834,0.0
2018-01-02 17:10:00,,,,,,,
2018-01-02 17:15:00,64.48301,52.67479,22.10872,30.97807,256.1339,16.43399,0.0
2018-01-02 17:20:00,,,,,,,
2018-01-02 17:30:00,81.01505,71.4623,21.41835,27.45343,287.5221,15.06706,0.0
2018-01-02 17:40:00,,,,,,,
2018-01-02 17:45:00,67.98041,49.41136,21.09026,29.26233,238.5453,15.76694,0.0
2018-01-02 17:50:00,,,,,,,
2018-01-02 18:00:00,75.69799,51.59662,20.86854,28.05414,246.247,15.95245,0.0
2018-01-02 18:10:00,,,,,,,
2018-01-02 18:15:00,68.38802,51.65907,21.48929,29.31163,260.4987,16.37812,0.0
2018-01-02 18:20:00,,,,,,,
2018-01-02 18:30:00,81.06728,52.37658,21.28683,27.84215,251.8618,16.18014,0.0
2018-01-02 18:40:00,,,,,,,
2018-01-02 18:45:00,66.51498,50.00582,20.73041,26.58522,261.5594,15.4592,0.0
2018-01-02 18:50:00,,,,,,,
2018-01-02 19:00:00,77.60465,52.73636,21.34656,28.29276,249.9521,16.00693,0.0
2018-01-02 19:10:00,,,,,,,
2018-01-02 19:15:00,66.51981,53.99834,21.29284,29.05981,241.6284,15.80751,0.0
2018-01-02 19:20:00,,,,,,,
2018-01-02 19:30:00,72.87823,51.5057,21.40792,28.91761,259.1221,15.88271,0.0
2018-01-02 19:40:00,,,,,,,
2018-01-02 19:45:00,86.62708,56.05799,21.74023,26.11143,255.8051,15.78217,0.0
2018-01-02 19:50:00,,,,,,,
2018-01-02 20:00:00,76.30824,49.89795,20.21175,23.20896,238.6013,15.75813,0.0
2018-01-02 20:10:00,,,,,,,
2018-01-02 20:15:00,65.80323,52.22045,19.75281,24.76906,247.2235,15.94262,0.0
2018-01-02 20:20:00,,,,,,,
2018-01-02 20:30:00,75.00254,50.78141,8.725469,25.83225,228.785,15.73062,0.0
2018-01-02 20:40:00,,,,,,,
2018-01-02 20:45:00,62.72843,49.50206,8.543702,25.10559,192.9805,15.68215,0.0
2018-01-02 20:50:00,,,,,,,
2018-01-02 21:00:00,70.93978,49.6816,9.118293,21.20296,192.9579,15.89942,0.0
2018-01-02 21:10:00,,,,,,,
2018-01-02 21:15:00,63.04449,50.17661,8.69173,23.45012,192.8658,15.82957,0.0
2018-01-02 21:20:00,,,,,,,
2018-01-02 21:30:00,69.97869,45.08408,8.718731,22.96474,180.9926,15.70175,0.0
2018-01-02 21:40:00,,,,,,,
2018-01-02 21:45:00,52.66275,44.12085,8.201479,20.36018,178.2211,14.97977,0.0
2018-01-02 21:50:00,,,,,,,
2018-01-02 22:00:00,58.90319,42.20391,9.167108,21.09512,166.5452,15.42177,0.0
2018-01-02 22:10:00,,,,,,,
2018-01-02 22:15:00,55.83721,63.58993,8.434371,24.67277,193.1201,15.94308,0.0
2018-01-02 22:20:00,,,,,,,
2018-01-02 22:30:00,61.06608,57.6103,8.667455,25.02319,198.415,15.86695,0.0
2018-01-02 22:40:00,,,,,,,
2018-01-02 22:45:00,55.9617,59.87757,8.291687,23.86238,182.8772,16.21236,0.0
2018-01-02 22:50:00,,,,,,,
2018-01-02 23:00:00,58.12563,52.68459,8.665017,27.13088,194.7957,15.7356,0.0
2018-01-02 23:10:00,,,,,,,
2018-01-02 23:15:00,53.21252,50.10251,8.612038,22.07074,175.3893,16.0913,0.0
2018-01-02 23:20:00,,,,,,,
2018-01-02 23:30:00,55.01937,52.28717,7.893971,24.62271,201.89,15.81603,0.0
2018-01-02 23:40:00,,,,,,,
2018-01-02 23:45:00,55.03192,52.64969,8.335663,19.94863,179.4136,15.80786,0.0
2018-01-02 23:50:00,,,,,,,
2018-01-03 00:00:00,50.91937,50.22158,9.277704,19.94593,160.3792,15.94264,0.0
2018-01-03 00:10:00,,,,,,,
2018-01-03 00:15:00,64.32027,51.19791,8.23391,20.51404,184.7543,16.08445,0.0
2018-01-03 00:20:00,,,,,,,
2018-01-03 00:30:00,51.54382,51.58479,7.876854,21.46477,179.5592,15.666,0.0
2018-01-03 00:40:00,,,,,,,
2018-01-03 00:45:00,61.3459,36.83062,8.082155,19.58273,171.7712,15.82206,0.0
2018-01-03 00:50:00,,,,,,,
2018-01-03 01:00:00,50.13276,38.88727,8.09907,18.93767,148.7858,15.81544,0.0
2018-01-03 01:10:00,,,,,,,
2018-01-03 01:15:00,58.32523,43.05237,7.883078,19.50573,152.231,15.82754,0.0
2018-01-03 01:20:00,,,,,,,
2018-01-03 01:30:00,54.33733,40.62619,7.096433,18.23495,147.2607,16.19374,0.0
2018-01-03 01:40:00,,,,,,,
2018-01-03 01:45:00,62.62729,36.5415,8.018086,17.74192,155.6168,14.85975,0.0
2018-01-03 01:50:00,,,,,,,
2018-01-03 02:00:00,51.85325,38.48544,7.467275,16.10731,156.3329,16.06852,0.0
2018-01-03 02:10:00,,,,,,,
2018-01-03 02:15:00,60.35497,19.25577,7.765524,17.98675,136.8548,15.56632,0.0
2018-01-03 02:20:00,,,,,,,
2018-01-03 02:30:00,50.24098,38.94204,8.916475,17.64495,152.4686,16.20186,0.0
2018-01-03 02:40:00,,,,,,,
2018-01-03 02:45:00,61.68026,39.73159,7.916562,17.43349,160.1134,15.74546,0.0
2018-01-03 02:50:00,,,,,,,
2018-01-03 03:00:00,48.25586,39.13628,8.522716,18.95574,153.8642,15.78838,0.0
2018-01-03 03:10:00,,,,,,,
2018-01-03 03:15:00,55.64277,28.43739,8.021585,18.33448,147.9929,15.82952,0.0
2018-01-03 03:20:00,,,,,,,
2018-01-03 03:30:00,56.38789,26.71276,7.189483,19.26778,153.3227,16.11993,0.0
2018-01-03 03:40:00,,,,,,,
2018-01-03 03:45:00,51.2578,30.47017,9.134213,21.28817,154.503,15.91047,0.0
2018-01-03 03:50:00,,,,,,,
2018-01-03 04:00:00,55.08421,28.81109,9.082051,18.2189,161.7834,15.09506,0.0
2018-01-03 04:10:00,,,,,,,
2018-01-03 04:15:00,49.48158,13.18866,7.513584,17.3005,137.6049,15.88089,0.0
2018-01-03 04:20:00,,,,,,,
2018-01-03 04:30:00,54.47836,28.29959,7.449052,18.12763,148.9983,15.88946,0.0
2018-01-03 04:40:00,,,,,,,
2018-01-03 04:45:00,60.3996,29.81924,8.442035,18.8138,165.3115,15.57503,0.0
2018-01-03 04:50:00,,,,,,,
2018-01-03 05:00:00,54.56908,28.19601,8.849086,16.5652,155.3498,15.50316,0.0
2018-01-03 05:10:00,,,,,,,
2018-01-03 05:15:00,58.87469,32.01382,8.898337,21.78522,193.1444,20.69795,0.0
2018-01-03 05:20:00,,,,,,,
2018-01-03 05:30:00,69.06791,40.66157,7.711211,20.9796,208.0356,20.39745,0.0
2018-01-03 05:40:00,,,,,,,
2018-01-03 05:45:00,74.53325,69.6729,8.123413,20.09575,223.0163,12.14454,0.0
2018-01-03 05:50:00,,,,,,,
2018-01-03 06:00:00,62.79922,50.03746,8.260185,43.16542,224.752,11.95214,0.0
2018-01-03 06:10:00,,,,,,,
2018-01-03 06:15:00,70.11574,87.16599,13.37181,41.39704,257.1565,11.01042,0.0
2018-01-03 06:20:00,,,,,,,
2018-01-03 06:30:00,79.70567,86.5572,11.80127,63.27615,295.7757,11.54276,0.0
2018-01-03 06:40:00,,,,,,,
2018-01-03 06:45:00,72.2446,91.84158,11.41815,63.34077,291.0685,11.07662,0.0
2018-01-03 06:50:00,,,,,,,
2018-01-03 07:00:00,70.88979,99.26855,16.5189,67.86961,309.0002,11.29171,0.0
2018-01-03 07:10:00,,,,,,,
2018-01-03 07:15:00,72.20895,107.646,21.22748,85.69492,351.5461,11.53465,0.0
2018-01-03 07:20:00,,,,,,,
2018-01-03 07:30:00,82.65421,108.3751,34.81262,94.94987,373.6284,12.16128,0.0
2018-01-03 07:40:00,,,,,,,
2018-01-03 07:45:00,85.43764,106.7335,43.46184,114.2245,403.628,11.34319,0.0
2018-01-03 07:50:00,,,,,,,
2018-01-03 08:00:00,90.43224,110.8978,47.18602,120.9262,424.5874,11.6197,0.0
2018-01-03 08:10:00,,,,,,,
2018-01-03 08:15:00,85.92229,120.3099,48.2766,126.8325,432.5188,11.43764,0.0
2018-01-03 08:20:00,,,,,,,
2018-01-03 08:30:00,82.84403,119.2804,50.52545,139.9424,442.1643,11.39872,0.0
2018-01-03 08:40:00,,,,,,,
2018-01-03 08:45:00,89.3214,115.4393,45.94179,121.7343,424.9838,17.65999,0.0
2018-01-03 08:50:00,,,,,,,
2018-01-03 09:00:00,90.01739,120.2683,46.37567,127.7069,435.7535,18.00257,0.0
2018-01-03 09:10:00,,,,,,,
2018-01-03 09:15:00,110.5029,122.6253,46.61966,142.3924,476.8517,17.93692,0.0
2018-01-03 09:20:00,,,,,,,
2018-01-03 09:30:00,89.9566,123.1912,46.01225,143.2914,457.3825,17.99383,0.0
2018-01-03 09:40:00,,,,,,,
2018-01-03 09:45:00,87.23994,123.3313,46.75359,138.1614,483.9628,18.20068,0.0
2018-01-03 09:50:00,,,,,,,
2018-01-03 10:00:00,90.19551,122.4628,52.32434,146.8007,497.7674,18.1025,0.0
2018-01-03 10:10:00,,,,,,,
2018-01-03 10:15:00,85.44456,123.3332,51.2863,149.2312,483.2099,18.54611,0.0
2018-01-03 10:20:00,,,,,,,
2018-01-03 10:30:00,90.078,118.8587,50.7636,150.5587,505.8979,18.55804,0.0
2018-01-03 10:40:00,,,,,,,
2018-01-03 10:45:00,105.1843,124.9367,56.28702,142.9441,497.4617,19.23565,0.0
2018-01-03 10:50:00,,,,,,,
2018-01-03 11:00:00,88.2289,120.9532,49.87485,140.5242,496.8423,20.84677,0.0
2018-01-03 11:10:00,,,,,,,
2018-01-03 11:15:00,82.72458,113.6207,48.35807,146.8737,468.5609,21.46633,0.0
2018-01-03 11:20:00,,,,,,,
2018-01-03 11:30:00,87.47269,113.1496,46.54844,141.8221,464.9787,21.54156,0.0
2018-01-03 11:40:00,,,,,,,
2018-01-03 11:45:00,82.08043,113.9127,51.0753,140.4171,489.6718,21.41475,0.6781049
2018-01-03 11:50:00,,,,,,,
2018-01-03 12:00:00,83.91858,113.4753,51.50374,129.8755,463.3072,21.30308,0.6594023
2018-01-03 12:10:00,,,,,,,
2018-01-03 12:15:00,86.85027,117.2102,55.26615,148.1217,493.0908,22.23799,0.6743104
2018-01-03 12:20:00,,,,,,,
2018-01-03 12:30:00,84.25005,115.0216,49.52903,133.2568,462.3597,21.85438,0.6572267
2018-01-03 12:40:00,,,,,,,
2018-01-03 12:45:00,83.31689,110.7452,51.39966,126.2056,453.7234,22.35378,0.6611561
2018-01-03 12:50:00,,,,,,,
2018-01-03 13:00:00,90.45139,110.7317,47.32845,117.6508,444.5624,22.43193,0.6648831
2018-01-03 13:10:00,,,,,,,
2018-01-03 13:15:00,77.39832,118.1026,46.1552,124.191,441.0638,22.87643,0.7012768
2018-01-03 13:20:00,,,,,,,
2018-01-03 13:30:00,82.62749,117.1703,45.5398,123.4995,448.6251,21.73859,0.6611899
2018-01-03 13:40:00,,,,,,,
2018-01-03 13:45:00,99.61543,117.8375,45.15648,126.2464,453.6718,23.15513,0.6938986
2018-01-03 13:50:00,,,,,,,
2018-01-03 14:00:00,86.58054,118.6842,45.30659,118.4206,455.4647,23.40835,0.6563244
2018-01-03 14:10:00,,,,,,,
2018-01-03 14:15:00,80.90256,117.2017,43.31622,114.4734,435.9479,22.3973,0.6971366
2018-01-03 14:20:00,,,,,,,
2018-01-03 14:30:00,77.80997,114.1973,42.0799,104.2616,424.8206,22.54416,0.6809129
2018-01-03 14:40:00,,,,,,,
2018-01-03 14:45:00,77.52623,115.6658,39.02795,89.89745,428.2748,23.23755,0.6881983
2018-01-03 14:50:00,,,,,,,
2018-01-03 15:00:00,97.73596,114.2876,35.22252,66.59383,413.8015,23.21743,0.7005937
2018-01-03 15:10:00,,,,,,,
2018-01-03 15:15:00,80.70418,54.724,28.53602,61.3995,296.1261,10.4977,0.6938311
2018-01-03 15:20:00,,,,,,,
2018-01-03 15:30:00,103.031,47.17112,29.71433,57.77778,301.6825,9.500813,0.6447216
2018-01-03 15:40:00,,,,,,,
2018-01-03 15:45:00,80.12272,49.48829,33.05551,52.58739,285.9348,10.94963,0.6607008
2018-01-03 15:50:00,,,,,,,
2018-01-03 16:00:00,77.96505,48.00425,29.37367,46.74342,274.7712,9.701451,0.6589385
2018-01-03 16:10:00,,,,,,,
2018-01-03 16:15:00,82.40963,33.57913,27.64564,47.98053,265.677,16.38288,0.6691077
2018-01-03 16:20:00,,,,,,,
2018-01-03 16:30:00,69.58253,35.29203,25.82367,46.9273,251.7564,15.84193,0.6996915
2018-01-03 16:40:00,,,,,,,
2018-01-03 16:45:00,83.07451,44.70205,25.26758,46.85696,274.24,15.97413,0.6732395
2018-01-03 16:50:00,,,,,,,
2018-01-03 17:00:00,80.15161,44.30307,24.9051,43.89872,287.3679,16.09692,0.679724
2018-01-03 17:10:00,,,,,,,
2018-01-03 17:15:00,70.68803,45.07525,22.94757,36.93652,263.8635,16.63467,0.6881225
2018-01-03 17:20:00,,,,,,,
2018-01-03 17:30:00,70.22025,43.08133,23.06867,34.04287,251.1471,16.03083,0.6765703
2018-01-03 17:40:00,,,,,,,
2018-01-03 17:45:00,64.76401,44.58874,23.0783,32.05632,232.5356,15.06432,0.6812165
2018-01-03 17:50:00,,,,,,,
2018-01-03 18:00:00,71.0134,42.02414,21.3717,31.11395,249.2596,16.619,0.6952224
2018-01-03 18:10:00,,,,,,,
2018-01-03 18:15:00,67.81371,40.71366,21.17154,30.48136,230.2972,16.31713,0.6974064
2018-01-03 18:20:00,,,,,,,
2018-01-03 18:30:00,68.27625,47.6622,21.57685,32.10858,233.8857,16.15806,0.6830378
2018-01-03 18:40:00,,,,,,,
2018-01-03 18:45:00,68.51962,45.87455,22.08021,29.91728,285.1857,16.10357,0.6653132
2018-01-03 18:50:00,,,,,,,
2018-01-03 19:00:00,63.67154,46.68062,22.01634,25.48635,229.6668,15.97022,0.6924735
2018-01-03 19:10:00,,,,,,,
2018-01-03 19:15:00,67.65224,41.31362,21.637,23.82021,229.3722,16.17272,0.6798673
2018-01-03 19:20:00,,,,,,,
2018-01-03 19:30:00,62.60679,44.42959,21.52692,24.04594,225.7175,16.35957,0.6928698
2018-01-03 19:40:00,,,,,,,
2018-01-03 19:45:00,76.43146,41.56639,9.182403,24.07138,249.0269,15.72233,0.6666371
2018-01-03 19:50:00,,,,,,,
2018-01-03 20:00:00,58.67401,40.19669,8.557978,23.94131,256.1538,16.45564,0.635969
2018-01-03 20:10:00,,,,,,,
2018-01-03 20:15:00,52.60196,41.57592,8.291435,22.53822,217.3196,12.40131,0.6676152
2018-01-03 20:20:00,,,,,,,
2018-01-03 20:30:00,57.14172,42.5772,8.28533,21.12914,213.7882,12.52287,0.6455227
2018-01-03 20:40:00,,,,,,,
2018-01-03 20:45:00,57.85837,55.34418,8.153423,23.45627,236.7788,12.76785,0.6800022
2018-01-03 20:50:00,,,,,,,
2018-01-03 21:00:00,60.61673,41.62501,8.296359,23.85046,239.8257,12.53134,0.6432797
2018-01-03 21:10:00,,,,,,,
2018-01-03 21:15:00,59.99562,41.32672,8.290263,23.41298,244.0982,12.50849,0.6449072
2018-01-03 21:20:00,,,,,,,
2018-01-03 21:30:00,68.17733,41.40096,8.108379,23.95838,224.039,12.43992,0.6423522
2018-01-03 21:40:00,,,,,,,
2018-01-03 21:45:00,57.52221,40.75512,7.969036,20.60479,200.646,12.12204,0.6567966
2018-01-03 21:50:00,,,,,,,
2018-01-03 22:00:00,59.54096,35.35736,8.718891,24.42423,216.5077,12.07044,0.6736612
2018-01-03 22:10:00,,,,,,,
2018-01-03 22:15:00,63.47342,31.8222,8.063849,25.08504,152.8033,12.44836,0.6473525
2018-01-03 22:20:00,,,,,,,
2018-01-03 22:30:00,53.27375,40.48484,7.980495,19.65816,145.176,12.42341,0.6714519
2018-01-03 22:40:00,,,,,,,
2018-01-03 22:45:00,61.80592,22.6655,8.637815,19.27889,135.1787,11.12951,0.6362557
2018-01-03 22:50:00,,,,,,,
2018-01-03 23:00:00,55.13708,40.05143,8.568932,18.16481,138.2842,12.91996,0.6498485
2018-01-03 23:10:00,,,,,,,
2018-01-03 23:15:00,57.79047,22.71151,8.042076,19.74238,119.9275,0.0,0.6301675
2018-01-03 23:20:00,,,,,,,
2018-01-03 23:30:00,55.99783,24.49037,8.331758,19.58385,119.1701,0.0,0.6171651
2018-01-03 23:40:00,,,,,,,
2018-01-03 23:45:00,51.2427,23.43478,9.123177,18.99633,117.8693,0.0,0.6378157
2018-01-03 23:50:00,,,,,,,
2018-01-04 00:00:00,62.75386,22.85018,8.634264,19.69242,125.3093,0.0,0.6315252
2018-01-04 00:10:00,,,,,,,
2018-01-04 00:15:00,51.94341,40.99716,8.307894,19.6403,131.5554,0.0,0.637706
2018-01-04 00:20:00,,,,,,,
2018-01-04 00:30:00,65.21042,39.3965,7.506662,20.0752,140.5322,0.0,0.6301844
2018-01-04 00:40:00,,,,,,,
2018-01-04 00:45:00,50.27768,9.950414,8.073586,18.43676,97.4061,0.0,0.6259346
2018-01-04 00:50:00,,,,,,,
2018-01-04 01:00:00,48.23815,10.39405,8.577751,19.42547,98.47781,0.0,0.6448228
2018-01-04 01:10:00,,,,,,,
2018-01-04 01:15:00,50.65018,29.29825,8.333344,18.33395,117.0328,0.0,0.643499
2018-01-04 01:20:00,,,,,,,
2018-01-04 01:30:00,52.53983,9.609252,8.125624,18.01623,98.70264,0.0,0.6321239
2018-01-04 01:40:00,,,,,,,
2018-01-04 01:45:00,56.62457,28.42677,8.212626,16.93287,119.7113,0.0,0.6406573
2018-01-04 01:50:00,,,,,,,
